text,title
"平生勇猛怎会轻就范
　　如今再上虎山
　　人皆惊呼人皆赞叹
　　人谓满身是胆
　　何必劝我不要招麻烦
　　明知我要闯关
　　为心所痴为心厌恶
　　难让猛虎为患
　　但莫问此去那时还
　　分离难说短暂
　　若日后大家再见面
　　必回赠一双虎眼
　　明知要去此际不平凡
　　行者笑带傲慢
　　头上朗月明灯一盏
　　何惧无路往返
　　平生勇猛怎会轻就范
　　如今再上虎山
　　人皆惊呼人皆赞叹
　　人谓满身是胆
　　何必劝我不要招麻烦
　　明知我要闯关
　　为心所痴为心厌恶
　　难让猛虎为患
　　但莫问此去那时还
　　分离难说短暂
　　若日后大家再见面
　　必回赠一双虎眼
　　明知要去此际不平凡
　　行者笑带傲慢
　　头上朗月明灯一盏　何惧无路往返Powered by ",再向虎山行
"一瞬间就在这一瞬间 才发现
你就在我身边
就在这一瞬间 才发现
失去了你的容颜
什么都能忘记
只是你的脸
什么都能改变
请再让我看你一眼Powered by ",一瞬间
"留步喂留步
求你暂留步
甜甜的姐姐稍稍留步
姐姐呀你赶路嗟
哎哟哎哟请息怒我爱你齿儿露
走出一只小花兔原来穿花布
姐姐本来一身雪白你猜我点知道
就让小生亲身陪罪
今天作东道哩
姐姐看你多纤弱你要多进补
此家小菜多鲜美字号相当老嗟
解解饥寒当急务请容我效劳
哎哟哎哎哟
女人不进补好易老嗟
留步喂留步
前去便无路
甜甜的姐姐稍稍留步
姐姐你走错路
应该转去东北面问我作向导哩
转弯经过几间铺就是我茅庐
今天适逢双喜日我妈要娶新妇
留步喂留步
我肯牺牲
将你娶",留步!喂!留步
"陽光照射我和妳
能不能不要 關上我眼睛
我一秒都不想要錯過妳美麗
時間會不會 暫停
我們身在的劇情
結局走到哪 就在哪停息
為你 我會用盡最後一口氣
我已開始想念妳Baby～假如我明天就要離開了
讓我為妳唱最後一首歌
再對我說聲妳愛我
讓我十指緊扣妳溫柔的手
不要為我 而淚流看著妳我心中慢下來
妳是那麼美 美的很意外
但願能再陪妳共度每一晚
如果能倒轉 重來Baby～假如我明天就要離開了
有妳的世界我好捨不得
再對我說聲妳愛我
讓我親吻妳 陪我直到最後
誰要聽我最後 的請求Baby～假如我明天就要離開了
讓我為妳唱最後一首歌
求妳 再對我說聲妳愛我
讓我十指緊扣妳溫柔的手
不要為我 淚流Baby～假如我明天就要離開妳了
有妳的世界我好捨不得
求妳 再對我說一聲妳愛我
讓我親吻妳 陪我直到最後
神啊這就是我 的請求Powered by ",最后的请求
"時鐘走過十點
你怕離開思念
還慵懶躺在我身邊
愛迷漫在房間還記得那月光
陪我們無數溫柔光景
夜飛時入電
晨曦歌聲如燕我沉醉你的愛你的眼
我們一起融進了藍天
飄浮一瞬間忘記了時間床墊空氣和天
只因為我越來越眷戀
你愛撫纏綿
謝謝你的出現我沉醉你的愛你的眼
我們一起融進了藍天
飄浮一瞬間忘記了時間愛你是個無條件的迷信
生活中太多不可思議
相信一遍的多餘
因為遇見你
因為遇見你是最美麗的驚喜我沉醉你的愛你的眼
我們一起融進了藍天
飄浮一瞬間忘記了時間時鐘走過十點
你怕離開思念
與我相擁在窗沿
像定格的畫面",十点 (10 O'clock)
"请为我存在要敢恨敢爱坏的可能都淘汰
保你在胸怀我不会再放开没有你烟花在灿烂不过是虚空中的尘埃
与其服从命运安排不如推翻还给你整片天兰
摘下我的骄傲皇冠不怕阻碍会排山倒海
两颗心一直同在渴望奋战想都不用想我爱就是爱
绝不容许谁破坏
真心能见证是你让我诞生勇敢
请为我存在要敢恨敢爱坏的可能都淘汰
保你在胸怀我不会再放开将暧昧替换成坦白你会看见我迎面而 来
若不是生命有意外不会明白我们灵魂多以来
失败是用来学明白吧后会扭转重新再来
两颗心一直同在不离不散想都不用想我爱就是爱
绝不容许谁破坏
真心能见证是你让我诞生勇敢
请为我存在要敢恨敢爱坏的可能都淘汰
保你在胸怀我不会再放开想把你永远拥抱的冲动
爱根本不需要任何理由
朝天空毫不掩饰为你呐喊原来真的爱眼泪如此震撼
原来你的爱吧遗憾都解开想都不用想我爱就是爱
绝不容许谁破坏
真心能见证是你让我诞生勇敢
请为我存在要敢恨敢爱坏的可能都淘汰
保你在胸怀我不会再放开我不会再放开我们的未来",想都不用想 (Don't Even Have To Think About It)
              ,A Fearless Tomorrow (无畏的明天)
"鲜花盛开的季节里
是再次出发的起点
这五月城市的天空
有天使沐浴在星光里春天是因为我思念你
春风里温暖的琴声
是海棠花开放蓝天里
幽香的清雅宛如你我如此爱你们的季节
是七月每次的来临
虽然我和你相隔千里
却依然和你在一起古老的城墙就好像
沉默的莲花绽放夕阳里
你们互相搀扶的身影
缓慢走在晚风里秋天是因为你在身边
这城市最美的天空
你的笑容和青山相映
让我的心感到宁静西山在这九月的下午
成为了我的逍遥乡
这个秋天和以往不同
也是人生里的初次放下渴望收获的心
所有的一切都是因为你
简简单单地为你歌唱
阳光普照在冬天Powered by ",四季 (Si ji)
  ,Star Moon (星月)
          ,How To Love (怎样去爱)
"王俊凯：
第一次见到你我的心情
分开后久久都无法平静
王源：
想和你背着包环球旅行
想和你寻找蓝色蒲公英易烊千玺：
像偶像剧的剧情
在大部分的场景
王俊凯：
淋着瓢泼大雨
做疯狂的事情易烊千玺：
也许已经不流行
创意也没多新颖
王源：
可我的这一颗真心
是喜欢你 oh易烊千玺：
Girl 要怎么样的表白
能 减少几率失败
合：
还 可以牵着手看海合：
Three two one
HEY BABY BABY BABY GIRL
王俊凯：
你有没有一样的感受
合：
HEY PRETTY PRETTY PRETTY GIRL
王源：
答案肯定的话别害羞
易烊千玺：
每当困意来袭的时候
舍不得晚安 舍不得让你走
合：
HEY BABY BABY BABY GIRL
王俊凯：
聪明的我竟在你面前 智商不够易烊千玺：
第几天没见你我的心情
像失去运行轨道的行星
王俊凯：
我的骄傲遇见你的自信
瞬间垮掉失去了我自己王源：
像偶像剧的剧情
在大部分的场景
易烊千玺：
淋着瓢泼大雨
做疯狂的事情王俊凯：
也许已经不流行
创意也没多新颖
王源：
可我的这一颗真心
是喜欢你 oh王俊凯：
Girl 要怎么样的表白
能 减少几率失败
合：
还 可以牵着手看海合：
Three two one
HEY BABY BABY BABY GIRL
王源：
你有没有一样的感受
合：
HEY PRETTY PRETTY PRETTY GIRL
王俊凯：
答案肯定的话别害羞
易烊千玺：
每当困意来袭的时候
舍不得晚安 舍不得让你走
合：
HEY BABY BABY BABY GIRL
王源：
聪明的我竟在你面前 智商不够王源：
和你聊最普通 的话题
易烊千玺：
都是那么有趣 的事情
王源：
是你犹如天使 的降临
王俊凯：
融化了我的心 就想赖着你王源：
发现我已经
易烊千玺：
不知不觉的
王源：
不能没有你合：
HEY BABY BABY BABY GIRL
王俊凯：
你有没有一样的感受
合：
HEY PRETTY PRETTY PRETTY GIRL
王源：
答案肯定的话别害羞
易烊千玺：
每当困意来袭的时候
舍不得晚安 舍不得让你走
王俊凯：
每当困意来袭的时候
舍不得晚安 我怕我会梦游合：
HEY BABY BABY BABY GIRL
王源：
你有没有一样的感受
易烊千玺：
你别害羞
合：
BABY BABY BABY BABY
王源：
NO BABY 别拒绝 NO NO NO
合：
BABY BABY BABY BABY
王源：
第一次心动 because of you",I Like You (喜欢你)
"易烊千玺：
阳光要穿过雨到晴天
幸福要流过泪才看得见
王俊凯：
我还要走多远
还要多少的时间
才能到你的身边王源：
那时候以为的全世界
是我们倒不回的昨天
王俊凯：
你的绚烂瞬间
我和孤单冒险
磨成回忆刻在
时光里面合：
最好的那年 再见
王俊凯：
所有遗憾害怕胆怯
都挥手告别
易烊千玺：
感谢你的出现
让我期待永远
王源：
就闭上双眼
为曾经的我们 加冕易烊千玺：
那时候以为的全世界
是我们倒不回的昨天
王源：
你的绚烂瞬间
我和孤单冒险
磨成回忆刻在
时光里面合：
最好的那年 再见
所有遗憾害怕胆怯
都挥手告别
王俊凯：
(挥手告别)
合：
感谢你的出现
让我期待永远
就闭上双眼
为曾经的我们 加冕记得你微笑的脸
(微笑的脸)
王源：
温暖我的感觉
(觉)
是多美好的无声语言
Woo
易烊千玺：
带着我 那眷恋
和我的想念
(我的想念)
王俊凯：
到未来的每一个季节
每一天合：
最好的那年 再见
所有遗憾害怕胆怯
都挥手告别
易烊千玺：
(挥手告别)
合：
感谢你的出现
让我期待永远
就闭上双眼
为最好的我们 加冕",Zui Hao De Na Nian (最好的那年)
"昨天你对我说你要离开
这种生活让你觉得悲哀
你问我今后有什么打算
我笑笑对你说了声 BYE BYE临别时我再次抱你入怀
你的身体依然那么温暖
我知道谁都可以把我伤害
因为爱是一颗幸福的子弹爱是一颗幸福的子弹
没有爱就没有伤害
爱是一次永久的期待
没有爱就没有伤害我帮你把门轻轻打开
外面的天空慢慢变暗
不要在这时对我说抱歉
因为没有爱就没有伤害爱是一颗幸福的子弹
没有爱就没有伤害
爱是一次永久的期待
没有爱就没有伤害爱是一颗幸福的子弹
没有爱就没有伤害
爱是一次永久的期待
没有爱就没有伤害爱是一颗幸福的子弹
没有爱就没有伤害
爱是一次永久的期待
没有爱就没有伤害",爱是一颗信服的子弹 (Ai Shi Yi Ke Xin Fu De Zi Dan)
"你的心情 现在好吗
你的脸上 还有微笑吗
人生自古 就有许多愁和苦
请你多一些开心
少一些烦恼你的所得 还那样少吗
你的付出 还那样多吗
生活的路 总有一些不平事
请你不必太在意
洒脱一些过得好祝你平安 噢 祝你平安
让那快乐 围绕在你身边
祝你平安 噢 祝你平安
你永远都幸福
是我最大的心愿",祝你平安
"没有什么能比内心更辽阔
每一个人都会一闪而过
没有什么能抓住天上的云朵
也没有谁能扑灭欲望之火无门 无道 无限
无悲 无望 无怨
无天 无地 无间
无你 无我 无言",无
"看着 我的眼光
我的心肠 怎么敢讲
我的眼眶 我的翅膀
我的汪洋 怎么衡量
我的悲伤 我的惆怅
我的奔忙 怎么解放
我的冰霜 我的武装
我的说法 怎么体谅看着 我的眼光
我的心肠 怎么敢讲
我的眼眶 我的翅膀
我的汪洋 怎么衡量
我的悲伤 我的惆怅
我的奔忙 怎么解放
我的冰霜 我的武装
我的说法 怎么体谅新的方向 新的地方
看欲望在反光
新的天堂 莫名紧张
该圆些什么谎看着 我的眼光
我的心肠 怎么敢讲
我的眼眶 我的翅膀
我的汪洋 怎么衡量
我的悲伤 我的惆怅
我的奔忙 怎么解放
我的冰霜 我的武装
我的说法 怎么体谅
太慌张新的方向 新的地方
看欲望在反光
新的天堂 莫名紧张
该圆些什么谎看着 我的眼光
我的心肠 怎么敢讲
我的冰霜 我的武装
我的说法 怎么体谅",Reflection of Desire (欲望反光)
"大河向东流哇
天上的星星参北斗哇
说走咱就走你有握有全都有
路见不平一声吼哇
该出手时就出手哇
风风火火闯九州哇
嘿呀依儿呀唉嘿唉嘿依儿呀
路见不平一声吼哇
该出手时就出手哇
风风火火闯九州哇大河向东流哇
天上的星星参北斗哇
说走咱就走你有握有全都有
路见不平一声吼哇
该出手时就出手哇
风风火火闯九州哇
嘿呀依儿呀唉嘿唉嘿依儿呀
路见不平一声吼哇
该出手时就出手哇
风风火火闯九州哇路见不平一声吼哇
该出手时就出手哇
风风火火闯九州哇
嘿呀依儿呀唉嘿唉嘿依儿呀
路见不平一声吼哇
该出手时就出手哇
风风火火闯九州哇Powered by ",好漢歌
"天是灰的
风是冷的
窗外下着雨
你已走了
花也谢了
留我在这里
或许一个人的世界
最适合自己
想哭想笑
没人知道
任自己心情
每当天空下起雨
每当我又再想起你
那天注定的相遇
我的心又轻轻地飞起
看这喧嚣的人群
每当我又再忆起你
脸上傻傻的表情曾经
让我如此的动心",雨
              ,Because of you (因为你)
"常在这路过夜店=
和你庆祝欢乐
无奈最近你在说
情绪变得低落
谁料今天这一个地方
我不应一个前来
胡涂乱撞
门内你另有伴侣
和你共享音乐
门外我在看着你
唯有汽车声浪
留在街中欣赏你目光
决不匆匆进来
叫你不安
完全望见了
从前开心地方
离弃我又何干
只要我绝望 唯有绝望
完全是错觉
完全不知在何方
仿佛这里旧日无人
陪我亲热地对望
从此你不必再推说近来爱寂莫
从此每一天我等眼泪流光
无论以后这夜店
还有几多欢乐
无奈已是过路汉
难已永久张望
人在街中的空旷地方
却竟不知脚步 到那一方
完全望见了
从前开心地方
离弃我又何干
只要我绝望 唯有绝望
完全是错觉
完全不知在何方
仿佛这里旧日无人
陪我亲热地对望
从此 你不必再推说近来爱寂莫
从此 我不必再因你任时光尽丧",从今以后
"周末午夜别徘徊
快到苹果乐园来
欢迎流浪的小孩不要在一旁发呆
一起大声呼喊
向寂寞午夜说BYE BYE
音乐 星光 样样都浪漫
烦恼 忧愁 都与我无关
这是我们的舞台
散发魅力趁现在
让汗水尽情飘散
Tell me What's Your Name
接受这邀请函
I Love You 走出角落的黑暗
Dont You Know 给我全部的爱
I Need You 安慰我的不安
跟着我尽情摇摆
跟着我不要伤怀
跟着我散发光彩
照亮天空的阴暗
啦啦啦啦 尽情摇摆
啦啦啦啦 尽情摇摆
周末午夜别徘徊
快到苹果乐园来
欢迎流浪的小孩
不要在一旁发呆
一起大声呼喊
向寂寞午夜说BYE BYE
音乐 星光 样样都浪漫
烦恼 忧愁 都与我无关
这是我们的舞台
散发魅力趁现在
让汗水尽情飘散
Tell me What's Your Name
接受这邀请函
I Love You 走出角落的黑暗
Don't You Know 给我全部的爱
I Need You 安慰我的不安
跟着我尽情摇摆
跟着我不要伤怀
跟着我散发光彩
照亮天空的阴暗
啦啦啦啦 尽情摇摆
啦啦啦啦 尽情摇摆
What's Your Name I Love You
Don't You Know I Need You
What's Your Name I Love You
Don't You Know I Need You
What's Your Name I Love You
Don't You Know I Need You
啦啦啦啦 尽情摇摆
啦啦啦啦 尽情摇摆
What's Your Name I Love You
Don't You Know I Need You
What's Your Name I Love You
Don't You Know I Need You",青蘋果樂園 (Green Apple Paradise)
